;company_id;IM_NUMIDENT;IAN_FULL_NAME;IA_FULL;IA_PHONE_CODE;IA_PHONE;IND_OBL;FIO;ST_NAME;IM
2902;419; ВП № 137 ; 02308877 ; 38100 ПОЛТАВСЬКА ОБЛАСТЬ, ЗІНЬКІВСЬКИЙ РАЙОН ЗІНЬКІВ, Комунарська, буд.2-а ; 053-53 ; 3-18-52 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Перехрест Ганна Василівна, ; Виключена з реєстру ; Детально 
2903;419; ВП № 428 ; 02309121 ; 38000 ПОЛТАВСЬКА ОБЛАСТЬ, ШИШАЦЬКИЙ РАЙОН ШИШАКИ, Леніна, буд.41 ; 053-52 ; 3-32-16 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Хорольський Сергій Іванович, ; Виключена з реєстру ; Детально 
2904;419;" Шишацьке районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 38000 ПОЛТАВСЬКА ОБЛАСТЬ, ШИШАЦЬКИЙ РАЙОН ШИШАКИ, Леніна, буд.41 ; 05352 ; 9-12-90 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Воскобійник Михайло  Васильович ; Включена до реєстру ; Детально 
2905;419;" Хорольське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37800 ПОЛТАВСЬКА ОБЛАСТЬ, ХОРОЛЬСЬКИЙ РАЙОН ХОРОЛ, К.Маркса, буд.59 ; 05362 ; 3-36-32 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Муц Олена Павлівна ; Включена до реєстру ; Детально 
2906;419; ВП № 400 ; 02309090 ; 37800 ПОЛТАВСЬКА ОБЛАСТЬ, ХОРОЛЬСЬКИЙ РАЙОН ХОРОЛ, . К. Маркса, буд._, корп.59 ; 053-62 ; 2-16-32 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Солодовник Світлана Іванівна, ; Виключена з реєстру ; Детально 
2907;419;" Оржицьке районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37700 ПОЛТАВСЬКА ОБЛАСТЬ, ОРЖИЦЬКИЙ РАЙОН ОРЖИЦЯ, Леніна, буд.13 ; 05357 ; 9-14-38 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Васяткін Михайло Миколайович ; Включена до реєстру ; Детально 
2908;419; ВП № 286 ; 02308943 ; 37700 ПОЛТАВСЬКА ОБЛАСТЬ, ОРЖИЦЬКИЙ РАЙОН ОРЖИЦЯ, Леніна, буд.13 ; 053-57 ; 9-14-38 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Васяткін Михайло Миколайович, ; Виключена з реєстру ; Детально 
2909;419;" Миргородське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37600 ПОЛТАВСЬКА ОБЛАСТЬ, МИРГОРОДСЬКИЙ РАЙОН МИРГОРОД, Гоголя, буд.165 ; 05355 ; 5-23-55 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Москаленко Ольга Іванівна ; Включена до реєстру ; Детально 
2910;419; ВП № 244 ; 02309026 ; 37600 ПОЛТАВСЬКА ОБЛАСТЬ, МИРГОРОДСЬКИЙ РАЙОН МИРГОРОД, Гоголя, буд.165 ; 053-55 ; 5-23-55 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Москаленко Ольга Іванівна, ; Виключена з реєстру ; Детально 
2911;419; ВП № 213 ; 02309003 ; 37500 ПОЛТАВСЬКА ОБЛАСТЬ, ЛУБЕНСЬКИЙ РАЙОН ЛУБНИ, Петровського, буд.5 ; 053-61 ; 5-33-74 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Стромко Леонід Олексанрович, ; Виключена з реєстру ; Детально 
2912;419;" Лубенське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37500 ПОЛТАВСЬКА ОБЛАСТЬ, ЛУБЕНСЬКИЙ РАЙОН ЛУБНИ, Петровського, буд.5 ; 05361 ; 5-33-74 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Лєпший Станіслав Михайлович ; Включена до реєстру ; Детально 
2913;419;" Гребінківське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37400 ПОЛТАВСЬКА ОБЛАСТЬ, ГРЕБІНКІВСЬКИЙ РАЙОН ГРЕБІНКА, Жовтнева, буд.52 ; 05359 ; 9-14-86 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Магденко Наталія Григорівна ; Включена до реєстру ; Детально 
2914;419; ВП № 111 ; 02308920 ; 37400 ПОЛТАВСЬКА ОБЛАСТЬ, ГРЕБІНКІВСЬКИЙ РАЙОН ГРЕБІНКА, Жовтнева, буд.52 ; 053-59 ; 9-14-86 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Чорногор Людмила Іванівна, ; Виключена з реєстру ; Детально 
2915;419;" Гадяцьке районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37300 ПОЛТАВСЬКА ОБЛАСТЬ, ГАДЯЦЬКИЙ РАЙОН ГАДЯЧ, Леніна, буд.32 ; 05354 ; 2-29-69 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Кутовенко Микола Миколайович ; Включена до реєстру ; Детально 
2916;419; ВП № 94 ; 02308854 ; 37300 ПОЛТАВСЬКА ОБЛАСТЬ, ГАДЯЦЬКИЙ РАЙОН ГАДЯЧ, Шевченка, буд.12 ; 053-54 ; 2-24-18 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Васківський Сергій Васильович, ; Виключена з реєстру ; Детально 
2917;419; ВП № 212 ; 02309055 ; 37200 ПОЛТАВСЬКА ОБЛАСТЬ, ЛОХВИЦЬКИЙ РАЙОН ЛОХВИЦЯ, Перемоги, буд.17 ; 053-56 ; 3-13-71 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Чередніченко Іван Григорович, ; Виключена з реєстру ; Детально 
2918;419;" Лохвицьке районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37200 ПОЛТАВСЬКА ОБЛАСТЬ, ЛОХВИЦЬКИЙ РАЙОН ЛОХВИЦЯ, Перемоги, буд.17 ; 05356 ; 3-13-71 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Назаренко Ганна Олексіївна ; Включена до реєстру ; Детально 
2919;419; ВП № 420 ; 02309061 ; 37100 ПОЛТАВСЬКА ОБЛАСТЬ, ЧОРНУХИНСЬКИЙ РАЙОН ЧОРНУХИ, Леніна, буд.30 ; 053-40 ; 5-13-84 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Саянна Віра Миколаївна, ; Виключена з реєстру ; Детально 
2920;419;" Чорнухинське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 37100 ПОЛТАВСЬКА ОБЛАСТЬ, ЧОРНУХИНСЬКИЙ РАЙОН ЧОРНУХИ, Леніна, буд.30 ; 0534 ; 05-13-84 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Курбацька Віра  Миколаївна ; Включена до реєстру ; Детально 
2921;419;" Пирятинське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта""""Оранта"" "; ; 37000 ПОЛТАВСЬКА ОБЛАСТЬ, ПИРЯТИНСЬКИЙ РАЙОН ПИРЯТИН, Леніна, буд.17 ; 05358 ; 2-06-98 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Копорх Зінаїда Михайлівна ; Включена до реєстру ; Детально 
2922;419; ВП № 301 ; 03059732 ; 36014 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, Жовтнева, буд.76 ; 053-22 ; 7-46-86 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Маслій Сергій Васильович, ; Виключена з реєстру ; Детально 
2923;419;" Київське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 36014 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, Жовтнева, буд.75/2 ; 05322 ; 7-46-86 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Баленко Олександр Григорович ; Включена до реєстру ; Детально 
2924;419; ВП № 303 ; 02308937 ; 36011 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, Шевченка, буд.7 ; 053-22 ; 911-76 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Шабатура Сергій Андрійович, ; Виключена з реєстру ; Детально 
2925;419;" Центральне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 36011 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, Володарського, буд.6 в ; 05322 ; 2-48-38 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Попович Зінаїда Володимирівна ; Включена до реєстру ; Детально 
2926;419;" Полтавське районне відділення Полтавської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 36011 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, Шевченка, буд.7 ; 05322 ; 2-08-39 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Жук Вячеслав Леонідович ; Включена до реєстру ; Детально 
2927;419; ВП № 300 ; 03059703 ; 36011 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, Володарського, буд.6 ; 053-22 ; 2-97-71 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Попович Зінаїда Володимирівна, ; Виключена з реєстру ; Детально 
2928;419;" Полтавська обласна дирекція НАСК ""ОРАНТА"" "; 40813271 ; 36008 ПОЛТАВСЬКА ОБЛАСТЬ, ПОЛТАВА, МІСТО ПОЛТАВА, Європейська, буд.225, оф.(кв.)201 ; 0532 ; 61-33-47 ; ПОЛТАВСЬКА ОБЛАСТЬ ; Маслій  Сергій Васильович ; Включена до реєстру ; Детально 
2929;419; ВП № 287 ;  02309246 ; 35800 РІВНЕНСЬКА ОБЛАСТЬ, ОСТРОЗЬКИЙ РАЙОН ОСТРОГ, Академічна, буд.2 ; 036-54 ; 2-36-64 ; РІВНЕНСЬКА ОБЛАСТЬ ; Франковська Людмила Володимирівна ; Виключена з реєстру ; Детально 
2930;419; ВП № 147 ; 02309204 ; 35700 РІВНЕНСЬКА ОБЛАСТЬ, ЗДОЛБУНІВСЬКИЙ РАЙОН ЗДОЛБУНІВ, Незалежності, буд.64 ; 036-52 ; 2-25-69 ; РІВНЕНСЬКА ОБЛАСТЬ ; Лук’янчук Олена Олександрівна, ; Виключена з реєстру ; Детально 
2931;419; ВП № 128 ; 03059784 ; 35600 РІВНЕНСЬКА ОБЛАСТЬ, ДУБНІВСЬКИЙ РАЙОН ДУБНО, Скарбова, буд.16 ; 036-56 ; 4-17-51 ; РІВНЕНСЬКА ОБЛАСТЬ ; Кедись Людмила Миколаївна, ; Виключена з реєстру ; Детально 
2932;419; ВП № 312 ;  02309285 ; 35500 РІВНЕНСЬКА ОБЛАСТЬ, РАДИВИЛІВСЬКИЙ РАЙОН РАДИВИЛІВ, почаївська, буд.9 ; 036-33 ; 4-38-66 ; РІВНЕНСЬКА ОБЛАСТЬ ; Желізняк Михайло Сергійович ; Виключена з реєстру ; Детально 
2933;419; ВП № 110 ; 02309167 ; 35400 РІВНЕНСЬКА ОБЛАСТЬ, ГОЩАНСЬКИЙ РАЙОН ГОЩА, Незалежності, буд.45 ; 036-50 ; 2-15-39 ; РІВНЕНСЬКА ОБЛАСТЬ ; Демчук Віктор Сергійович, ; Виключена з реєстру ; Детально 
2934;419; ВП № 113 ;  22586590 ; 35200 РІВНЕНСЬКА ОБЛАСТЬ, ДЕМИДІВСЬКИЙ РАЙОН ДЕМИДІВКА, Миру, буд.27 ; 036-37 ; 6-14-38 ; РІВНЕНСЬКА ОБЛАСТЬ ; Хомяк Сергій Миколайович ; Виключена з реєстру ; Детально 
2935;419; ВП № 246 ;  02309233 ; 35100 РІВНЕНСЬКА ОБЛАСТЬ, МЛИНІВСЬКИЙ РАЙОН МЛИНІВ, 17 вересня, буд.10 ; 036-59 ; 6-35-79 ; РІВНЕНСЬКА ОБЛАСТЬ ; Коцюба Василь Іванович ; Виключена з реєстру ; Детально 
2936;419; ВП № 191 ; 02309227 ; 35000 РІВНЕНСЬКА ОБЛАСТЬ, КОСТОПІЛЬСЬКИЙ РАЙОН КОСТОПІЛЬ, Грушевського, буд., 25 ; 036-57 ; 2-13-46 ; РІВНЕНСЬКА ОБЛАСТЬ ; Довгалюк Леонiд Iванович, ; Виключена з реєстру ; Детально 
2937;419; ВП № 185 ; 02309210 ; 34700 РІВНЕНСЬКА ОБЛАСТЬ, КОРЕЦЬКИЙ РАЙОН КОРЕЦЬ, . Тітова, буд.1б ; 036-51 ; 2-18-45 ; РІВНЕНСЬКА ОБЛАСТЬ ; Михайловська Iнна Василiвна, ; Виключена з реєстру ; Детально 
2938;419; ВП № 40 ; 02309144 ; 34600 РІВНЕНСЬКА ОБЛАСТЬ, БЕРЕЗНІВСЬКИЙ РАЙОН БЕРЕЗНЕ, Київська, буд.5 ; 036-53 ; 5-35-80 ; РІВНЕНСЬКА ОБЛАСТЬ ; Семещук Олександр Григорович, ; Виключена з реєстру ; Детально 
2939;419; ВП № 355 ;  22574606 ; 34560 РІВНЕНСЬКА ОБЛАСТЬ, САРНЕНСЬКИЙ РАЙОН СТЕПАНЬ, Садова, буд.5 ; 036-55 ; 30654 ; РІВНЕНСЬКА ОБЛАСТЬ ; Абрамович Петро Миколайович ; Виключена з реєстру ; Детально 
2940;419; ВП № 332 ;  02309279 ; 34503 РІВНЕНСЬКА ОБЛАСТЬ, САРНЕНСЬКИЙ РАЙОН САРНИ, Бєлгородська, буд.19 ; 036-55 ; 3-54-14 ; РІВНЕНСЬКА ОБЛАСТЬ ; Лех Василь Павлович, ; Виключена з реєстру ; Детально 
2941;419; ВП № 91 ; 02309150 ; 34300 РІВНЕНСЬКА ОБЛАСТЬ, ВОЛОДИМИРЕЦЬКИЙ РАЙОН ВОЛОДИМИРЕЦЬ, Соборна, буд.35 ; 036-34 ; 2-33-76 ; РІВНЕНСЬКА ОБЛАСТЬ ; Петрович Надія Павлівна, ; Виключена з реєстру ; Детально 
2942;419; ВП № 322 ;  02309262 ; 34200 РІВНЕНСЬКА ОБЛАСТЬ, РОКИТНІВСЬКИЙ РАЙОН РОКИТНЕ, Кірова, буд.10 ; 036-35 ;  2-14-57 ; РІВНЕНСЬКА ОБЛАСТЬ ; Кулакевич Микола Васильович ; Виключена з реєстру ; Детально 
2943;419; ВП № 129 ; 02309181 ; 34100 РІВНЕНСЬКА ОБЛАСТЬ, ДУБРОВИЦЬКИЙ РАЙОН ДУБРОВИЦЯ, Миру, буд.18а ; 036-58 ; 2-14-68 ; РІВНЕНСЬКА ОБЛАСТЬ ; Конончук Ольга Павлівна, ; Виключена з реєстру ; Детально 
2944;419; ВП № 229 ; 02092808 ; 34000 РІВНЕНСЬКА ОБЛАСТЬ, ЗАРІЧНЕНСЬКИЙ РАЙОН ЗАРІЧНЕ, Будівельників, буд., 1 ; 036-36 ; 3-93-87 ; РІВНЕНСЬКА ОБЛАСТЬ ; Ліщук Андрій Іванович, ; Виключена з реєстру ; Детально 
2945;419; ВП № 142 ; 02309196 ; 34000 РІВНЕНСЬКА ОБЛАСТЬ, ЗАРІЧНЕНСЬКИЙ РАЙОН ЗАРІЧНЕ, Фестивальна, буд.22 ; 036-32 ; 43649 ; РІВНЕНСЬКА ОБЛАСТЬ ; Касянчик Олександр Миколайович, ; Виключена з реєстру ; Детально 
2946;419;" Рівненська обласна дирекція НАСК ""ОРАНТА"" "; 40813287 ; 33028 РІВНЕНСЬКА ОБЛАСТЬ, РІВНЕ, МІСТО РІВНЕ,  Міцкевича, буд. 14 ; 036 ; 263-59-42 ; РІВНЕНСЬКА ОБЛАСТЬ ; Кедрук  Тетяна  Дмитрівна ; Включена до реєстру ; Детально 
2947;419; ВП № 308 ;  02309291 ; 33028 РІВНЕНСЬКА ОБЛАСТЬ, РІВНЕ, МІСТО РІВНЕ, Міцкевича, буд.14 ; 036-2 ; 26-17-44 ; РІВНЕНСЬКА ОБЛАСТЬ ; Ярчевський Юрій Юліанович ; Виключена з реєстру ; Детально 
2948;419; ВП № 263 ;  02310377 ; 32600 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, НОВОУШИЦЬКИЙ РАЙОН НОВА УШИЦЯ, Українська, буд.18 ; 247-22 ; 2-11-05 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Лебідь Юрій Васильович, ; Виключена з реєстру ; Детально 
2949;419; ВП № 67 ;  03786053 ; 32500 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ВІНЬКОВЕЦЬКИЙ РАЙОН ВІНЬКІВЦІ, Соборної України, буд.22 ; 246-22 ;  2-11-39 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Барвінок Зофія Броніславівна ; Виключена з реєстру ; Детально 
2950;419; ВП № 130 ;  02310325 ; 32400 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ДУНАЄВЕЦЬКИЙ РАЙОН ДУНАЇВЦІ, Гагаріна, буд.16 ; 258-22 ;  3-20-16 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Танащук Леонід Петрович ; Виключена з реєстру ; Детально 
2951;419; ВП № 114 ;  02310319 ; 32200 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ДЕРАЖНЯНСЬКИЙ РАЙОН ДЕРАЖНЯ, Миру, буд.52 ; 256-22 ;  2-14-54 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Буй Ніна Анатоліївна ; Виключена з реєстру ; Детально 
2952;419; ВП № 438 ;  02310466 ; 32100 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ЯРМОЛИНЕЦЬКИЙ РАЙОН ЯРМОЛИНЦІ,  Чапаєва, буд.65 ; 253-22 ; 2-13-47 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Матвійчук Олександр Васильович ; Виключена з реєстру ; Детально 
2953;419; ВП № 107 ;  02310302 ; 32000 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ГОРОДОЦЬКИЙ РАЙОН ГОРОДОК, Грушевського, буд.90 ; 251-22 ; 3-11-58 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Паславський Віктор Сігізмундович ; Виключена з реєстру ; Детально 
2954;419; ВП № 406 ;  02310443 ; 31600 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ЧЕМЕРОВЕЦЬКИЙ РАЙОН ЧЕМЕРІВЦІ, Центральна, буд.28 ; 259-22 ;  9-10-87 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Слободян Микола Іванович ; Виключена з реєстру ; Детально 
2955;419; ВП № 208 ;  02310360 ; 31500 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ЛЕТИЧІВСЬКИЙ РАЙОН ЛЕТИЧІВ, Панасюка, буд._, корп.3 ; 257-22 ; 9-11-83 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Іванова Алла Тадеушівна ; Виключена з реєстру ; Детально 
2956;419; ВП № 92 ;  02310294 ; 31200 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ВОЛОЧИСЬКИЙ РАЙОН ВОЛОЧИСЬК, Незалежності, буд.88 ; 245-22 ; 3-69-04 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Кобельник Леоніда Іванівна ; Виключена з реєстру ; Детально 
2957;419; ВП № 354 ;  02310408 ; 31100 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, СТАРОКОСТЯНТИНІВСЬКИЙ РАЙОН СТАРОКОСТЯНТИНІВ, провулок Подільський, буд.2 ; 254-22 ; 2-21-40 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Носаль Анатолій Андрійович, ; Виключена з реєстру ; Детально 
2958;419; ВП № 194 ;  02310354 ; 31000 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, КРАСИЛІВСЬКИЙ РАЙОН КРАСИЛІВ, Театральна, буд.4-а ; 255-22 ; 2-16-91 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Ковальчук Людмила Микитівна ; Виключена з реєстру ; Детально 
2959;419; ВП № 365 ;  02310420 ; 30600 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ТЕОФІПОЛЬСЬКИЙ РАЙОН ТЕОФІПОЛЬ, Леніна, буд.7 ; 244-22 ; 3-12-83 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Горобець Валентина Іванівна, ; Виключена з реєстру ; Детально 
2960;419; ВП № 299 ;  02310383 ; 30500 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ПОЛОНСЬКИЙ РАЙОН ПОЛОННЕ, Л. Українки, буд.114-а ; 243-22 ; 3-24-05 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Поташова Галина Олексіївна ; Виключена з реєстру ; Детально 
2961;419; ВП № 427 ;  02310495 ; 30400 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ШЕПЕТІВСЬКИЙ РАЙОН ШЕПЕТІВКА, К. Маркса, буд.47/1 ; 240-22 ; 5-50-48 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Ясінська Валентина Михайлівна ; Виключена з реєстру ; Детально 
2962;419; ВП № 11 ;  02310331 ; 30300 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ІЗЯСЛАВСЬКИЙ РАЙОН ІЗЯСЛАВ, Незалежності, буд.43 ; 252-22 ; 4-21-15 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Рижик Микола Михайлович ; Виключена з реєстру ; Детально 
2963;419; ВП № 257 ;  05491250 ; 30100 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, НЕТІШИН, МІСТО НЕТІШИН, Незалежності, буд.22 ; 248-22 ; 3-25-17 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Усарчук Тамара Василівна ; Виключена з реєстру ; Детально 
2964;419; ВП № 340 ;  03059844 ; 30000 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, СЛАВУТСЬКИЙ РАЙОН СЛАВУТА, Леніна, буд.15 ; 242-22 ; 2-34-49 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Мазур Микола Іванович ; Виключена з реєстру ; Детально 
2965;419; ВП № 397 ;  02310472 ; 29013 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ХМЕЛЬНИЦЬКИЙ, МІСТО ХМЕЛЬНИЦЬКИЙ, Проскурівська, буд.56 ; 038-2 ; 79-51-92 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Блажчук Григорій Іванович ; Виключена з реєстру ; Детально 
2966;419;" Хмельницька обласна  дирекція НАСК ""ОРАНТА"" "; 40813334 ; 29008 ХМЕЛЬНИЦЬКА ОБЛАСТЬ, ХМЕЛЬНИЦЬКИЙ, МІСТО ХМЕЛЬНИЦЬКИЙ, Героїв Чорнобиля, буд.1/1 ; 038-2 ; 70-49-27 ; ХМЕЛЬНИЦЬКА ОБЛАСТЬ ; Юзвишина  Наталія  Андріївна ; Включена до реєстру ; Детально 
2967;419; ВП № 123 ; 02304483 ; 28500 КІРОВОГРАДСЬКА ОБЛАСТЬ, ДОЛИНСЬКИЙ РАЙОН ДОЛИНСЬКА, Кірова, буд.46 ; 052-34 ; 18173 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Ляшенко Олексій Олексійович, ; Виключена з реєстру ; Детально 
2968;419;" Долинське районне відділення Кіровоградської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 28500 КІРОВОГРАДСЬКА ОБЛАСТЬ, ДОЛИНСЬКИЙ РАЙОН ДОЛИНСЬКА, Кірова, буд.46 ; 05234 ; 31049 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Руденко Світлана Анатоліївна ; Включена до реєстру ; Детально 
2969;419;" Компаніївське районне відділення Кіровоградської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 28400 КІРОВОГРАДСЬКА ОБЛАСТЬ, КОМПАНІЇВСЬКИЙ РАЙОН КОМПАНІЇВКА, Шевченка, буд.81 ; 05240 ; 20145 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Непомняща Лідія Іванівна ; Включена до реєстру ; Детально 
2970;419;" Петрівське районне відділення Кіровоградської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 28300 КІРОВОГРАДСЬКА ОБЛАСТЬ, ПЕТРІВСЬКИЙ РАЙОН ПЕТРОВЕ, Комінтерна, буд.8 ; 05237 ; 93180 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Лазоренко   Валентина Миколаївна ; Включена до реєстру ; Детально 
2971;419; ВП № 265 ; 02304537 ; 28200 КІРОВОГРАДСЬКА ОБЛАСТЬ, НОВГОРОДКІВСЬКИЙ РАЙОН НОВГОРОДКА, Кірова,, буд.14 ; 052-41 ; 27737 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Михида Лідія Миколаївна, ; Виключена з реєстру ; Детально 
2972;419;" Новгородківське районне відділення Кіровоградської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 28200 КІРОВОГРАДСЬКА ОБЛАСТЬ, НОВГОРОДКІВСЬКИЙ РАЙОН НОВГОРОДКА, Радянська, буд.4 ; 05241 ; 20275 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Михида Лідія Миколаївна ; Включена до реєстру ; Детально 
2973;419; ВП № 284 ; 02304425 ; 28100 КІРОВОГРАДСЬКА ОБЛАСТЬ, ОНУФРІЇВСЬКИЙ РАЙОН ОНУФРІЇВКА, . Гагаріна, буд., 1а ; 052-30 ; 9-13-57 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Богачук Валентина Іванівна, ; Виключена з реєстру ; Детально 
2974;419;" Олександрійське районне відділення Кіровоградської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 28000 КІРОВОГРАДСЬКА ОБЛАСТЬ, ОЛЕКСАНДРІЙСЬКИЙ РАЙОН ОЛЕКСАНДРІЯ, Калініна, буд.16 ; 05235 ; 70073 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Розумович Ольга Олексіївна ; Включена до реєстру ; Детально 
2975;419;" Світловодське районне відділення Кіровоградської обласної дирекції Відкритого акціонерного товариства Національна акціонерна страхова компанія ""Оранта"" "; ; 27500 КІРОВОГРАДСЬКА ОБЛАСТЬ, СВІТЛОВОДСЬКИЙ РАЙОН СВІТЛОВОДСЬК, Леніна, буд.4 ; 05236 ; 21745 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Нікіфорова Ольга Василівна ; Включена до реєстру ; Детально 
2976;419; ВП № 334 ; 02304342 ; 27500 КІРОВОГРАДСЬКА ОБЛАСТЬ, СВІТЛОВОДСЬКИЙ РАЙОН СВІТЛОВОДСЬК, Леніна, буд.4/40 ; 052-36 ; 2-17-45 ; КІРОВОГРАДСЬКА ОБЛАСТЬ ; Нікіфорова Ольга Василівна, ; Виключена з реєстру ; Детально 
